mobility_type,x_time,y_ridership_change,phase,state,x_date
parks_percent_change_from_baseline,45069,12.79761905,R,West Virginia,23-May
parks_percent_change_from_baseline,45070,16.01190476,R,West Virginia,24-May
parks_percent_change_from_baseline,45071,19.47619048,R,West Virginia,25-May
parks_percent_change_from_baseline,45072,25.26190476,R,West Virginia,26-May
parks_percent_change_from_baseline,45073,29.54761905,R,West Virginia,27-May
parks_percent_change_from_baseline,45074,33.94047619,R,West Virginia,28-May
parks_percent_change_from_baseline,45075,33.79761905,R,West Virginia,29-May
parks_percent_change_from_baseline,45076,33.89285714,R,West Virginia,30-May
parks_percent_change_from_baseline,45077,34.70238095,R,West Virginia,31-May
parks_percent_change_from_baseline,45078,34.05952381,R,West Virginia,1-Jun
parks_percent_change_from_baseline,45079,35.58333333,R,West Virginia,2-Jun
parks_percent_change_from_baseline,45080,34.69047619,R,West Virginia,3-Jun
parks_percent_change_from_baseline,45081,33.9047619,R,West Virginia,4-Jun
parks_percent_change_from_baseline,45082,35.58333333,R,West Virginia,5-Jun
parks_percent_change_from_baseline,45083,35.01190476,R,West Virginia,6-Jun
parks_percent_change_from_baseline,45084,36.20238095,R,West Virginia,7-Jun
parks_percent_change_from_baseline,45085,38.13095238,R,West Virginia,8-Jun
parks_percent_change_from_baseline,45086,39.51190476,R,West Virginia,9-Jun
parks_percent_change_from_baseline,45087,39.61904762,R,West Virginia,10-Jun
parks_percent_change_from_baseline,45088,41.69047619,R,West Virginia,11-Jun
parks_percent_change_from_baseline,45089,45.01190476,R,West Virginia,12-Jun
parks_percent_change_from_baseline,45090,48.10714286,R,West Virginia,13-Jun
parks_percent_change_from_baseline,45091,40.39285714,R,West Virginia,14-Jun
parks_percent_change_from_baseline,45092,40.58333333,R,West Virginia,15-Jun
parks_percent_change_from_baseline,45093,41.63095238,R,West Virginia,16-Jun
parks_percent_change_from_baseline,45094,42.41666667,R,West Virginia,17-Jun
parks_percent_change_from_baseline,45095,41.20238095,R,West Virginia,18-Jun
parks_percent_change_from_baseline,45096,40.30952381,R,West Virginia,19-Jun
parks_percent_change_from_baseline,45097,39.54761905,R,West Virginia,20-Jun
parks_percent_change_from_baseline,45098,45.4047619,R,West Virginia,21-Jun
parks_percent_change_from_baseline,45099,42.5,R,West Virginia,22-Jun
parks_percent_change_from_baseline,45100,36.94047619,R,West Virginia,23-Jun
parks_percent_change_from_baseline,45101,40.64285714,R,West Virginia,24-Jun
parks_percent_change_from_baseline,45102,42.85714286,R,West Virginia,25-Jun
parks_percent_change_from_baseline,45103,42.85714286,R,West Virginia,26-Jun
parks_percent_change_from_baseline,45104,38.85714286,R,West Virginia,27-Jun
parks_percent_change_from_baseline,45105,35.57142857,R,West Virginia,28-Jun
parks_percent_change_from_baseline,45106,39.57142857,R,West Virginia,29-Jun
parks_percent_change_from_baseline,45107,44.36904762,R,West Virginia,30-Jun
parks_percent_change_from_baseline,45108,45.17857143,R,West Virginia,1-Jul
parks_percent_change_from_baseline,45109,50.71428571,R,West Virginia,2-Jul
parks_percent_change_from_baseline,45110,56.71428571,R,West Virginia,3-Jul
parks_percent_change_from_baseline,45111,63.47619048,R,West Virginia,4-Jul
parks_percent_change_from_baseline,45112,68.61904762,R,West Virginia,5-Jul
parks_percent_change_from_baseline,45113,67.47619048,R,West Virginia,6-Jul
parks_percent_change_from_baseline,45114,66.33333333,R,West Virginia,7-Jul
parks_percent_change_from_baseline,45115,64.38095238,R,West Virginia,8-Jul
parks_percent_change_from_baseline,45116,58.88095238,R,West Virginia,9-Jul
parks_percent_change_from_baseline,45117,52.52380952,R,West Virginia,10-Jul
parks_percent_change_from_baseline,45118,50.52380952,R,West Virginia,11-Jul
parks_percent_change_from_baseline,45119,50.02380952,R,West Virginia,12-Jul
parks_percent_change_from_baseline,45120,49.69047619,R,West Virginia,13-Jul
parks_percent_change_from_baseline,45121,51.16666667,R,West Virginia,14-Jul
parks_percent_change_from_baseline,45122,51.88095238,R,West Virginia,15-Jul
parks_percent_change_from_baseline,45123,51.63095238,R,West Virginia,16-Jul
parks_percent_change_from_baseline,45124,52.48809524,R,West Virginia,17-Jul
parks_percent_change_from_baseline,45125,51.75,R,West Virginia,18-Jul
parks_percent_change_from_baseline,45126,50.75,R,West Virginia,19-Jul
parks_percent_change_from_baseline,45127,50.27380952,R,West Virginia,20-Jul
parks_percent_change_from_baseline,45128,47.32142857,R,West Virginia,21-Jul
parks_percent_change_from_baseline,45129,43.79761905,R,West Virginia,22-Jul
parks_percent_change_from_baseline,45130,42.83333333,R,West Virginia,23-Jul
parks_percent_change_from_baseline,45131,41.01190476,R,West Virginia,24-Jul
parks_percent_change_from_baseline,45132,38.51190476,R,West Virginia,25-Jul
parks_percent_change_from_baseline,45133,38.39285714,R,West Virginia,26-Jul
parks_percent_change_from_baseline,45134,37.05952381,R,West Virginia,27-Jul
parks_percent_change_from_baseline,45135,35.77380952,R,West Virginia,28-Jul
parks_percent_change_from_baseline,45136,37.05952381,R,West Virginia,29-Jul
parks_percent_change_from_baseline,45137,34.77380952,R,West Virginia,30-Jul
parks_percent_change_from_baseline,45138,33.77380952,R,West Virginia,31-Jul
transit_stations_percent_change_from_baseline,44972,0,D,West Virginia,15-Feb
transit_stations_percent_change_from_baseline,44973,0,D,West Virginia,16-Feb
transit_stations_percent_change_from_baseline,44974,0,D,West Virginia,17-Feb
transit_stations_percent_change_from_baseline,44975,0,D,West Virginia,18-Feb
transit_stations_percent_change_from_baseline,44976,0,D,West Virginia,19-Feb
transit_stations_percent_change_from_baseline,44977,0,D,West Virginia,20-Feb
transit_stations_percent_change_from_baseline,44978,0.466666667,D,West Virginia,21-Feb
transit_stations_percent_change_from_baseline,44979,1.038095238,D,West Virginia,22-Feb
transit_stations_percent_change_from_baseline,44980,1.561904762,D,West Virginia,23-Feb
transit_stations_percent_change_from_baseline,44981,1.8,D,West Virginia,24-Feb
transit_stations_percent_change_from_baseline,44982,0.99047619,D,West Virginia,25-Feb
transit_stations_percent_change_from_baseline,44983,0.823809524,D,West Virginia,26-Feb
transit_stations_percent_change_from_baseline,44984,0.823809524,D,West Virginia,27-Feb
transit_stations_percent_change_from_baseline,44985,1.595238095,D,West Virginia,28-Feb
transit_stations_percent_change_from_baseline,47150,2.404761905,D,West Virginia,29-Feb
transit_stations_percent_change_from_baseline,44986,3.69047619,D,West Virginia,1-Mar
transit_stations_percent_change_from_baseline,44987,3.785714286,D,West Virginia,2-Mar
transit_stations_percent_change_from_baseline,44988,4.071428571,D,West Virginia,3-Mar
transit_stations_percent_change_from_baseline,44989,4.523809524,D,West Virginia,4-Mar
transit_stations_percent_change_from_baseline,44990,5.142857143,D,West Virginia,5-Mar
transit_stations_percent_change_from_baseline,44991,5.2,D,West Virginia,6-Mar
transit_stations_percent_change_from_baseline,44992,6.485714286,D,West Virginia,7-Mar
transit_stations_percent_change_from_baseline,44993,8.223809524,D,West Virginia,8-Mar
transit_stations_percent_change_from_baseline,44994,9.080952381,D,West Virginia,9-Mar
transit_stations_percent_change_from_baseline,44995,8.830952381,D,West Virginia,10-Mar
transit_stations_percent_change_from_baseline,44996,8.783333333,D,West Virginia,11-Mar
transit_stations_percent_change_from_baseline,44997,8.545238095,D,West Virginia,12-Mar
transit_stations_percent_change_from_baseline,44998,9.130952381,D,West Virginia,13-Mar
transit_stations_percent_change_from_baseline,44999,7.511904762,D,West Virginia,14-Mar
transit_stations_percent_change_from_baseline,45000,4.964285714,D,West Virginia,15-Mar
transit_stations_percent_change_from_baseline,45001,2.992857143,D,West Virginia,16-Mar
transit_stations_percent_change_from_baseline,45002,1.433333333,D,West Virginia,17-Mar
transit_stations_percent_change_from_baseline,45003,-0.471428571,D,West Virginia,18-Mar
transit_stations_percent_change_from_baseline,45004,-3.316666667,D,West Virginia,19-Mar
transit_stations_percent_change_from_baseline,45005,-6.70952381,D,West Virginia,20-Mar
transit_stations_percent_change_from_baseline,45006,-9.971428571,D,West Virginia,21-Mar
transit_stations_percent_change_from_baseline,45007,-14.42380952,D,West Virginia,22-Mar
transit_stations_percent_change_from_baseline,45008,-17.42857143,D,West Virginia,23-Mar
transit_stations_percent_change_from_baseline,45009,-19.22619048,D,West Virginia,24-Mar
transit_stations_percent_change_from_baseline,45010,-22.77380952,D,West Virginia,25-Mar
transit_stations_percent_change_from_baseline,45011,-24.41666667,D,West Virginia,26-Mar
transit_stations_percent_change_from_baseline,45012,-27.98809524,D,West Virginia,27-Mar
transit_stations_percent_change_from_baseline,45013,-30.27380952,D,West Virginia,28-Mar
transit_stations_percent_change_from_baseline,45014,-32.3452381,D,West Virginia,29-Mar
transit_stations_percent_change_from_baseline,45015,-33.70238095,D,West Virginia,30-Mar
transit_stations_percent_change_from_baseline,45016,-34.27380952,D,West Virginia,31-Mar
transit_stations_percent_change_from_baseline,45017,-33.12619048,D,West Virginia,1-Apr
transit_stations_percent_change_from_baseline,45018,-33.09047619,D,West Virginia,2-Apr
transit_stations_percent_change_from_baseline,45019,-32.34047619,D,West Virginia,3-Apr
transit_stations_percent_change_from_baseline,45020,-32.84047619,D,West Virginia,4-Apr
transit_stations_percent_change_from_baseline,45021,-33.34047619,D,West Virginia,5-Apr
transit_stations_percent_change_from_baseline,45022,-32.32857143,D,West Virginia,6-Apr
transit_stations_percent_change_from_baseline,45023,-32.91190476,D,West Virginia,7-Apr
transit_stations_percent_change_from_baseline,45024,-34.01190476,D,West Virginia,8-Apr
transit_stations_percent_change_from_baseline,45025,-35.70238095,D,West Virginia,9-Apr
transit_stations_percent_change_from_baseline,45026,-37.03571429,D,West Virginia,10-Apr
transit_stations_percent_change_from_baseline,45027,-37.17857143,D,West Virginia,11-Apr
transit_stations_percent_change_from_baseline,45028,-37.89285714,D,West Virginia,12-Apr
transit_stations_percent_change_from_baseline,45029,-40.11428571,D,West Virginia,13-Apr
transit_stations_percent_change_from_baseline,45030,-40.63809524,R,West Virginia,14-Apr
transit_stations_percent_change_from_baseline,45031,-39.92380952,R,West Virginia,15-Apr
transit_stations_percent_change_from_baseline,45032,-38.41190476,R,West Virginia,16-Apr
transit_stations_percent_change_from_baseline,45033,-37.96428571,R,West Virginia,17-Apr
transit_stations_percent_change_from_baseline,45034,-37.60714286,R,West Virginia,18-Apr
transit_stations_percent_change_from_baseline,45035,-35.82142857,R,West Virginia,19-Apr
transit_stations_percent_change_from_baseline,45036,-33.20714286,R,West Virginia,20-Apr
transit_stations_percent_change_from_baseline,45037,-32.24285714,R,West Virginia,21-Apr
transit_stations_percent_change_from_baseline,45038,-32.42857143,R,West Virginia,22-Apr
transit_stations_percent_change_from_baseline,45039,-32.75,R,West Virginia,23-Apr
transit_stations_percent_change_from_baseline,45040,-32.32142857,R,West Virginia,24-Apr
transit_stations_percent_change_from_baseline,45041,-30.53571429,R,West Virginia,25-Apr
transit_stations_percent_change_from_baseline,45042,-30.46428571,R,West Virginia,26-Apr
transit_stations_percent_change_from_baseline,45043,-29.64285714,R,West Virginia,27-Apr
transit_stations_percent_change_from_baseline,45044,-28.39285714,R,West Virginia,28-Apr
transit_stations_percent_change_from_baseline,45045,-27.17142857,R,West Virginia,29-Apr
transit_stations_percent_change_from_baseline,45046,-24.92142857,R,West Virginia,30-Apr
transit_stations_percent_change_from_baseline,45047,-22.60714286,R,West Virginia,1-May
transit_stations_percent_change_from_baseline,45048,-20.70238095,R,West Virginia,2-May
transit_stations_percent_change_from_baseline,45049,-18.98809524,R,West Virginia,3-May
transit_stations_percent_change_from_baseline,45050,-18.13095238,R,West Virginia,4-May
transit_stations_percent_change_from_baseline,45051,-17.88095238,R,West Virginia,5-May
transit_stations_percent_change_from_baseline,45052,-17.93095238,R,West Virginia,6-May
transit_stations_percent_change_from_baseline,45053,-17.96666667,R,West Virginia,7-May
transit_stations_percent_change_from_baseline,45054,-18.15714286,R,West Virginia,8-May
transit_stations_percent_change_from_baseline,45055,-19.2047619,R,West Virginia,9-May
transit_stations_percent_change_from_baseline,45056,-18.84761905,R,West Virginia,10-May
transit_stations_percent_change_from_baseline,45057,-20.14047619,R,West Virginia,11-May
transit_stations_percent_change_from_baseline,45058,-19.71190476,R,West Virginia,12-May
transit_stations_percent_change_from_baseline,45059,-18.95952381,R,West Virginia,13-May
transit_stations_percent_change_from_baseline,45060,-19.2452381,R,West Virginia,14-May
transit_stations_percent_change_from_baseline,45061,-17.38809524,R,West Virginia,15-May
transit_stations_percent_change_from_baseline,45062,-15.95952381,R,West Virginia,16-May
transit_stations_percent_change_from_baseline,45063,-15.38809524,R,West Virginia,17-May
transit_stations_percent_change_from_baseline,45064,-13.8452381,R,West Virginia,18-May
transit_stations_percent_change_from_baseline,45065,-13.63095238,R,West Virginia,19-May
transit_stations_percent_change_from_baseline,45066,-13.29761905,R,West Virginia,20-May
transit_stations_percent_change_from_baseline,45067,-12.33333333,R,West Virginia,21-May
transit_stations_percent_change_from_baseline,45068,-11.32142857,R,West Virginia,22-May
transit_stations_percent_change_from_baseline,45069,-9.511904762,R,West Virginia,23-May
transit_stations_percent_change_from_baseline,45070,-9.011904762,R,West Virginia,24-May
transit_stations_percent_change_from_baseline,45071,-9.44047619,R,West Virginia,25-May
transit_stations_percent_change_from_baseline,45072,-9.083333333,R,West Virginia,26-May
transit_stations_percent_change_from_baseline,45073,-8.011904762,R,West Virginia,27-May
transit_stations_percent_change_from_baseline,45074,-7.404761905,R,West Virginia,28-May
transit_stations_percent_change_from_baseline,45075,-7.619047619,R,West Virginia,29-May
transit_stations_percent_change_from_baseline,45076,-6.571428571,R,West Virginia,30-May
transit_stations_percent_change_from_baseline,45077,-4.5,R,West Virginia,31-May
transit_stations_percent_change_from_baseline,45078,-2.964285714,R,West Virginia,1-Jun
transit_stations_percent_change_from_baseline,45079,-2.380952381,R,West Virginia,2-Jun
transit_stations_percent_change_from_baseline,45080,-2.238095238,R,West Virginia,3-Jun
transit_stations_percent_change_from_baseline,45081,-2.166666667,R,West Virginia,4-Jun
transit_stations_percent_change_from_baseline,45082,-0.916666667,R,West Virginia,5-Jun
transit_stations_percent_change_from_baseline,45083,-0.154761905,R,West Virginia,6-Jun
transit_stations_percent_change_from_baseline,45084,2.345238095,R,West Virginia,7-Jun
transit_stations_percent_change_from_baseline,45085,2.428571429,R,West Virginia,8-Jun
transit_stations_percent_change_from_baseline,45086,3.19047619,R,West Virginia,9-Jun
transit_stations_percent_change_from_baseline,45087,3.226190476,R,West Virginia,10-Jun
transit_stations_percent_change_from_baseline,45088,4.761904762,R,West Virginia,11-Jun
transit_stations_percent_change_from_baseline,45089,5.19047619,R,West Virginia,12-Jun
transit_stations_percent_change_from_baseline,45090,6.571428571,R,West Virginia,13-Jun
transit_stations_percent_change_from_baseline,45091,5.30952381,R,West Virginia,14-Jun
transit_stations_percent_change_from_baseline,45092,6.214285714,R,West Virginia,15-Jun
transit_stations_percent_change_from_baseline,45093,5.976190476,R,West Virginia,16-Jun
transit_stations_percent_change_from_baseline,45094,6.297619048,R,West Virginia,17-Jun
transit_stations_percent_change_from_baseline,45095,5.726190476,R,West Virginia,18-Jun
transit_stations_percent_change_from_baseline,45096,5.476190476,R,West Virginia,19-Jun
transit_stations_percent_change_from_baseline,45097,5.904761905,R,West Virginia,20-Jun
transit_stations_percent_change_from_baseline,45098,7.523809524,R,West Virginia,21-Jun
transit_stations_percent_change_from_baseline,45099,7.535714286,R,West Virginia,22-Jun
transit_stations_percent_change_from_baseline,45100,7.857142857,R,West Virginia,23-Jun
transit_stations_percent_change_from_baseline,45101,8.761904762,R,West Virginia,24-Jun
transit_stations_percent_change_from_baseline,45102,9.69047619,R,West Virginia,25-Jun
transit_stations_percent_change_from_baseline,45103,10.79761905,R,West Virginia,26-Jun
transit_stations_percent_change_from_baseline,45104,11.70238095,R,West Virginia,27-Jun
transit_stations_percent_change_from_baseline,45105,12.20238095,R,West Virginia,28-Jun
transit_stations_percent_change_from_baseline,45106,13.0952381,R,West Virginia,29-Jun
transit_stations_percent_change_from_baseline,45107,14.01190476,R,West Virginia,30-Jun
transit_stations_percent_change_from_baseline,45108,15.53571429,R,West Virginia,1-Jul
transit_stations_percent_change_from_baseline,45109,17.21428571,R,West Virginia,2-Jul
transit_stations_percent_change_from_baseline,45110,18.64285714,R,West Virginia,3-Jul
transit_stations_percent_change_from_baseline,45111,14.4047619,R,West Virginia,4-Jul
transit_stations_percent_change_from_baseline,45112,16.83333333,R,West Virginia,5-Jul
transit_stations_percent_change_from_baseline,45113,17.92857143,R,West Virginia,6-Jul
transit_stations_percent_change_from_baseline,45114,19.16666667,R,West Virginia,7-Jul
transit_stations_percent_change_from_baseline,45115,18.73809524,R,West Virginia,8-Jul
transit_stations_percent_change_from_baseline,45116,17.13095238,R,West Virginia,9-Jul
transit_stations_percent_change_from_baseline,45117,15.91666667,R,West Virginia,10-Jul
transit_stations_percent_change_from_baseline,45118,21.10714286,R,West Virginia,11-Jul
transit_stations_percent_change_from_baseline,45119,19.53571429,R,West Virginia,12-Jul
transit_stations_percent_change_from_baseline,45120,18.53571429,R,West Virginia,13-Jul
transit_stations_percent_change_from_baseline,45121,17.63095238,R,West Virginia,14-Jul
transit_stations_percent_change_from_baseline,45122,17.20238095,R,West Virginia,15-Jul
transit_stations_percent_change_from_baseline,45123,16.5952381,R,West Virginia,16-Jul
transit_stations_percent_change_from_baseline,45124,16.20238095,R,West Virginia,17-Jul
transit_stations_percent_change_from_baseline,45125,15.70238095,R,West Virginia,18-Jul
transit_stations_percent_change_from_baseline,45126,14.8452381,R,West Virginia,19-Jul
transit_stations_percent_change_from_baseline,45127,14.94047619,R,West Virginia,20-Jul
transit_stations_percent_change_from_baseline,45128,14.6547619,R,West Virginia,21-Jul
transit_stations_percent_change_from_baseline,45129,14.26190476,R,West Virginia,22-Jul
transit_stations_percent_change_from_baseline,45130,14.80952381,R,West Virginia,23-Jul
transit_stations_percent_change_from_baseline,45131,14.73809524,R,West Virginia,24-Jul
transit_stations_percent_change_from_baseline,45132,15.0952381,R,West Virginia,25-Jul
transit_stations_percent_change_from_baseline,45133,14.88095238,R,West Virginia,26-Jul
transit_stations_percent_change_from_baseline,45134,14.5,R,West Virginia,27-Jul
transit_stations_percent_change_from_baseline,45135,14.4047619,R,West Virginia,28-Jul
transit_stations_percent_change_from_baseline,45136,14.17857143,R,West Virginia,29-Jul
transit_stations_percent_change_from_baseline,45137,13.48809524,R,West Virginia,30-Jul
transit_stations_percent_change_from_baseline,45138,13.41666667,R,West Virginia,31-Jul
transit_stations_percent_change_from_baseline,45139,12.75,R,West Virginia,1-Aug
transit_stations_percent_change_from_baseline,45140,12.89285714,R,West Virginia,2-Aug
transit_stations_percent_change_from_baseline,45141,12.79761905,R,West Virginia,3-Aug
transit_stations_percent_change_from_baseline,45142,12.27380952,R,West Virginia,4-Aug
workplaces_percent_change_from_baseline,44972,0,D,West Virginia,15-Feb
workplaces_percent_change_from_baseline,44973,0,D,West Virginia,16-Feb
workplaces_percent_change_from_baseline,44974,0,D,West Virginia,17-Feb
workplaces_percent_change_from_baseline,44975,0,D,West Virginia,18-Feb
workplaces_percent_change_from_baseline,44976,0,D,West Virginia,19-Feb
workplaces_percent_change_from_baseline,44977,0,D,West Virginia,20-Feb
workplaces_percent_change_from_baseline,44978,-1.630952381,D,West Virginia,21-Feb
workplaces_percent_change_from_baseline,44979,-0.964285714,D,West Virginia,22-Feb
workplaces_percent_change_from_baseline,44980,-0.392857143,D,West Virginia,23-Feb
workplaces_percent_change_from_baseline,44981,2.035714286,D,West Virginia,24-Feb
workplaces_percent_change_from_baseline,44982,2.273809524,D,West Virginia,25-Feb
workplaces_percent_change_from_baseline,44983,2.583333333,D,West Virginia,26-Feb
workplaces_percent_change_from_baseline,44984,1.94047619,D,West Virginia,27-Feb
workplaces_percent_change_from_baseline,44985,1.311904762,D,West Virginia,28-Feb
workplaces_percent_change_from_baseline,47150,1.121428571,D,West Virginia,29-Feb
workplaces_percent_change_from_baseline,44986,1.121428571,D,West Virginia,1-Mar
workplaces_percent_change_from_baseline,44987,1.121428571,D,West Virginia,2-Mar
workplaces_percent_change_from_baseline,44988,1.121428571,D,West Virginia,3-Mar
workplaces_percent_change_from_baseline,44989,1.24047619,D,West Virginia,4-Mar
workplaces_percent_change_from_baseline,44990,2.085714286,D,West Virginia,5-Mar
workplaces_percent_change_from_baseline,44991,2.571428571,D,West Virginia,6-Mar
workplaces_percent_change_from_baseline,44992,2.857142857,D,West Virginia,7-Mar
workplaces_percent_change_from_baseline,44993,2.619047619,D,West Virginia,8-Mar
workplaces_percent_change_from_baseline,44994,1.952380952,D,West Virginia,9-Mar
workplaces_percent_change_from_baseline,44995,1.261904762,D,West Virginia,10-Mar
workplaces_percent_change_from_baseline,44996,0.642857143,D,West Virginia,11-Mar
workplaces_percent_change_from_baseline,44997,-0.119047619,D,West Virginia,12-Mar
workplaces_percent_change_from_baseline,44998,-0.869047619,D,West Virginia,13-Mar
workplaces_percent_change_from_baseline,44999,-2.05952381,D,West Virginia,14-Mar
workplaces_percent_change_from_baseline,45000,-3.488095238,D,West Virginia,15-Mar
workplaces_percent_change_from_baseline,45001,-5.373809524,D,West Virginia,16-Mar
workplaces_percent_change_from_baseline,45002,-7.969047619,D,West Virginia,17-Mar
workplaces_percent_change_from_baseline,45003,-11.36190476,D,West Virginia,18-Mar
workplaces_percent_change_from_baseline,45004,-15.05238095,D,West Virginia,19-Mar
workplaces_percent_change_from_baseline,45005,-19.05238095,D,West Virginia,20-Mar
workplaces_percent_change_from_baseline,45006,-21.98095238,D,West Virginia,21-Mar
workplaces_percent_change_from_baseline,45007,-25.05238095,D,West Virginia,22-Mar
workplaces_percent_change_from_baseline,45008,-28.02380952,D,West Virginia,23-Mar
workplaces_percent_change_from_baseline,45009,-31.32142857,D,West Virginia,24-Mar
workplaces_percent_change_from_baseline,45010,-34.04761905,D,West Virginia,25-Mar
workplaces_percent_change_from_baseline,45011,-36.69047619,D,West Virginia,26-Mar
workplaces_percent_change_from_baseline,45012,-38.58333333,D,West Virginia,27-Mar
workplaces_percent_change_from_baseline,45013,-39.72619048,D,West Virginia,28-Mar
workplaces_percent_change_from_baseline,45014,-40.36904762,D,West Virginia,29-Mar
workplaces_percent_change_from_baseline,45015,-42.17857143,D,West Virginia,30-Mar
workplaces_percent_change_from_baseline,45016,-42.78571429,D,West Virginia,31-Mar
workplaces_percent_change_from_baseline,45017,-43.18095238,D,West Virginia,1-Apr
workplaces_percent_change_from_baseline,45018,-43.28809524,D,West Virginia,2-Apr
workplaces_percent_change_from_baseline,45019,-43.18095238,D,West Virginia,3-Apr
workplaces_percent_change_from_baseline,45020,-43.18095238,D,West Virginia,4-Apr
workplaces_percent_change_from_baseline,45021,-43.3952381,D,West Virginia,5-Apr
workplaces_percent_change_from_baseline,45022,-43.3,D,West Virginia,6-Apr
workplaces_percent_change_from_baseline,45023,-43.63333333,D,West Virginia,7-Apr
workplaces_percent_change_from_baseline,45024,-43.86904762,D,West Virginia,8-Apr
workplaces_percent_change_from_baseline,45025,-44.47619048,D,West Virginia,9-Apr
workplaces_percent_change_from_baseline,45026,-45.25,D,West Virginia,10-Apr
workplaces_percent_change_from_baseline,45027,-45.32142857,D,West Virginia,11-Apr
workplaces_percent_change_from_baseline,45028,-45.60714286,R,West Virginia,12-Apr
workplaces_percent_change_from_baseline,45029,-45.52142857,R,West Virginia,13-Apr
workplaces_percent_change_from_baseline,45030,-45.42619048,R,West Virginia,14-Apr
workplaces_percent_change_from_baseline,45031,-45.21190476,R,West Virginia,15-Apr
workplaces_percent_change_from_baseline,45032,-44.6047619,R,West Virginia,16-Apr
workplaces_percent_change_from_baseline,45033,-43.63809524,R,West Virginia,17-Apr
workplaces_percent_change_from_baseline,45034,-43.56666667,R,West Virginia,18-Apr
workplaces_percent_change_from_baseline,45035,-42.78095238,R,West Virginia,19-Apr
workplaces_percent_change_from_baseline,45036,-42.65238095,R,West Virginia,20-Apr
workplaces_percent_change_from_baseline,45037,-42.30714286,R,West Virginia,21-Apr
workplaces_percent_change_from_baseline,45038,-42.11428571,R,West Virginia,22-Apr
workplaces_percent_change_from_baseline,45039,-42.04285714,R,West Virginia,23-Apr
workplaces_percent_change_from_baseline,45040,-42.04285714,R,West Virginia,24-Apr
workplaces_percent_change_from_baseline,45041,-41.82857143,R,West Virginia,25-Apr
workplaces_percent_change_from_baseline,45042,-42.18571429,R,West Virginia,26-Apr
workplaces_percent_change_from_baseline,45043,-41.97142857,R,West Virginia,27-Apr
workplaces_percent_change_from_baseline,45044,-41.9,R,West Virginia,28-Apr
workplaces_percent_change_from_baseline,45045,-41.80714286,R,West Virginia,29-Apr
workplaces_percent_change_from_baseline,45046,-41.59285714,R,West Virginia,30-Apr
workplaces_percent_change_from_baseline,45047,-41.39285714,R,West Virginia,1-May
workplaces_percent_change_from_baseline,45048,-41.05952381,R,West Virginia,2-May
workplaces_percent_change_from_baseline,45049,-40.05952381,R,West Virginia,3-May
workplaces_percent_change_from_baseline,45050,-39.63095238,R,West Virginia,4-May
workplaces_percent_change_from_baseline,45051,-39.0952381,R,West Virginia,5-May
workplaces_percent_change_from_baseline,45052,-38.50238095,R,West Virginia,6-May
workplaces_percent_change_from_baseline,45053,-38.00238095,R,West Virginia,7-May
workplaces_percent_change_from_baseline,45054,-37.40714286,R,West Virginia,8-May
workplaces_percent_change_from_baseline,45055,-37.02619048,R,West Virginia,9-May
workplaces_percent_change_from_baseline,45056,-35.88333333,R,West Virginia,10-May
workplaces_percent_change_from_baseline,45057,-35.51190476,R,West Virginia,11-May
workplaces_percent_change_from_baseline,45058,-35.04761905,R,West Virginia,12-May
workplaces_percent_change_from_baseline,45059,-35.00952381,R,West Virginia,13-May
workplaces_percent_change_from_baseline,45060,-34.7952381,R,West Virginia,14-May
workplaces_percent_change_from_baseline,45061,-34.58095238,R,West Virginia,15-May
workplaces_percent_change_from_baseline,45062,-34.2952381,R,West Virginia,16-May
workplaces_percent_change_from_baseline,45063,-34.43809524,R,West Virginia,17-May
workplaces_percent_change_from_baseline,45064,-34.05952381,R,West Virginia,18-May
workplaces_percent_change_from_baseline,45065,-33.66666667,R,West Virginia,19-May
workplaces_percent_change_from_baseline,45066,-33.11904762,R,West Virginia,20-May
workplaces_percent_change_from_baseline,45067,-32.6547619,R,West Virginia,21-May
workplaces_percent_change_from_baseline,45068,-32.75,R,West Virginia,22-May
workplaces_percent_change_from_baseline,45069,-32.22619048,R,West Virginia,23-May
workplaces_percent_change_from_baseline,45070,-32.08333333,R,West Virginia,24-May
workplaces_percent_change_from_baseline,45071,-36.19047619,R,West Virginia,25-May
workplaces_percent_change_from_baseline,45072,-35.97619048,R,West Virginia,26-May
workplaces_percent_change_from_baseline,45073,-35.61904762,R,West Virginia,27-May
workplaces_percent_change_from_baseline,45074,-35.22619048,R,West Virginia,28-May
workplaces_percent_change_from_baseline,45075,-34.6547619,R,West Virginia,29-May
workplaces_percent_change_from_baseline,45076,-33.08333333,R,West Virginia,30-May
workplaces_percent_change_from_baseline,45077,-32.20238095,R,West Virginia,31-May
workplaces_percent_change_from_baseline,45078,-27.38095238,R,West Virginia,1-Jun
workplaces_percent_change_from_baseline,45079,-27.11904762,R,West Virginia,2-Jun
workplaces_percent_change_from_baseline,45080,-26.94047619,R,West Virginia,3-Jun
workplaces_percent_change_from_baseline,45081,-26.61904762,R,West Virginia,4-Jun
workplaces_percent_change_from_baseline,45082,-26.44047619,R,West Virginia,5-Jun
workplaces_percent_change_from_baseline,45083,-26.77380952,R,West Virginia,6-Jun
workplaces_percent_change_from_baseline,45084,-26.44047619,R,West Virginia,7-Jun
workplaces_percent_change_from_baseline,45085,-26.61904762,R,West Virginia,8-Jun
workplaces_percent_change_from_baseline,45086,-27.14285714,R,West Virginia,9-Jun
